u,v,beta,ci_low,ci_high,boot_ok,sig,scale_sy_over_sx,delta_p,delta_p_lo,delta_p_hi,dom_u,dom_v
MathB_04,MathA_01,0.186553,0.185040,0.188086,600,True,0.581424,0.108466,0.107586,0.109357,量と測定,数と計算
