u,v,beta,ci_low,ci_high,boot_ok,sig,scale_sy_over_sx,delta_p,delta_p_lo,delta_p_hi,dom_u,dom_v
MathB_04,MathA_01,0.178030,0.176521,0.179558,600,True,0.581424,0.103511,0.102633,0.104399,量と測定,数と計算
