antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,A_id,B_id,phi,p_value,abs_phi,abs_loglift,p_fdr,fdr_sig,domA,domB
frozenset({'MathB_09_r'}),frozenset({'MathB_06_r'}),0.5175,0.5105,0.3155,0.6096618357487923,1.1942445362366159,1.0,0.05131625000000006,1.2540408415841586,0.3370995951815938,0.44280701754385965,0.20257780541122028,0.6138416916256204,MathB_09_r,MathB_06_r,0.2054361441052692,2.282341048989275e-20,0.2054361441052692,0.17751379821916072,2.6875053311983145e-19,True,数と計算,データ活用
frozenset({'MathB_06_r'}),frozenset({'MathB_09_r'}),0.5105,0.5175,0.3155,0.6180215475024486,1.1942445362366159,1.0,0.05131625000000006,1.2631602564102566,0.33227896767133613,0.44280701754385965,0.20833481347657756,0.6138416916256204,MathB_06_r,MathB_09_r,0.2054361441052692,2.282341048989275e-20,0.2054361441052692,0.17751379821916072,2.6875053311983145e-19,True,データ活用,数と計算
frozenset({'MathA_16_r'}),frozenset({'MathB_08_r'}),0.8865,0.493,0.4605,0.5194585448392556,1.0536684479498084,1.0,0.023455500000000074,1.0550598591549298,0.4487652283717672,0.5010881392818282,0.05218647897289069,0.7267678119733804,MathA_16_r,MathB_08_r,0.14790401216467552,1.566675245577205e-11,0.14790401216467552,0.052277835120545985,3.1715620825099516e-11,True,データ活用,図形
frozenset({'MathB_08_r'}),frozenset({'MathA_16_r'}),0.493,0.8865,0.4605,0.9340770791075051,1.0536684479498084,1.0,0.023455500000000074,1.721707692307695,0.10046322173608599,0.5010881392818282,0.41918131372251255,0.7267678119733804,MathB_08_r,MathA_16_r,0.14790401216467552,1.566675245577205e-11,0.14790401216467552,0.052277835120545985,3.1715620825099516e-11,True,図形,データ活用
frozenset({'MathA_02_r'}),frozenset({'MathB_08_r'}),0.7155,0.493,0.395,0.5520614954577219,1.1198001936262107,1.0,0.04225850000000003,1.131851794071763,0.37604057751774184,0.48555623847572227,0.11649210149452047,0.6766392669986379,MathA_02_r,MathB_08_r,0.18734438607141657,2.5839810806590506e-17,0.18734438607141657,0.11315027084406326,1.7872535807891767e-16,True,数と計算,図形
frozenset({'MathB_08_r'}),frozenset({'MathA_02_r'}),0.493,0.7155,0.395,0.8012170385395538,1.1198001936262107,1.0,0.04225850000000003,1.43120918367347,0.21101290789703658,0.48555623847572227,0.30129011788946863,0.6766392669986379,MathB_08_r,MathA_02_r,0.18734438607141657,2.5839810806590506e-17,0.18734438607141657,0.11315027084406326,1.7872535807891767e-16,True,図形,数と計算
frozenset({'MathA_08_r'}),frozenset({'MathB_08_r'}),0.713,0.493,0.3885,0.5448807854137447,1.1052348588514092,1.0,0.03699100000000005,1.1139938366718027,0.3317593352436562,0.4752293577981652,0.10232896531310601,0.6664566198873998,MathA_08_r,MathB_08_r,0.16356219096245186,1.4292316809505223e-13,0.16356219096245186,0.10005785433285308,4.4764614912789947e-13,True,量と測定,図形
frozenset({'MathB_08_r'}),frozenset({'MathA_08_r'}),0.493,0.713,0.3885,0.7880324543610548,1.1052348588514094,1.0,0.03699100000000005,1.3539808612440198,0.18780064933911111,0.4752293577981652,0.26143712320925044,0.6664566198873998,MathB_08_r,MathA_08_r,0.16356219096245186,1.4292316809505223e-13,0.16356219096245186,0.10005785433285329,4.4764614912789947e-13,True,図形,量と測定
frozenset({'MathA_13_r'}),frozenset({'MathB_08_r'}),0.7185,0.493,0.3865,0.5379262352122477,1.0911282661506039,1.0,0.032279500000000017,1.0972274096385541,0.29668726260859996,0.4684848484848485,0.08861190377169172,0.6609509472207283,MathA_13_r,MathB_08_r,0.14356440450747884,7.993510072896147e-11,0.14356440450747884,0.08721226744784392,1.3403259314149097e-10,True,図形,図形
frozenset({'MathB_08_r'}),frozenset({'MathA_13_r'}),0.493,0.7185,0.3865,0.783975659229209,1.0911282661506039,1.0,0.032279500000000017,1.3030938967136152,0.1647287266751891,0.4684848484848485,0.23259559228848653,0.6609509472207283,MathB_08_r,MathA_13_r,0.14356440450747884,7.993510072896147e-11,0.14356440450747884,0.08721226744784392,1.3403259314149097e-10,True,図形,図形
frozenset({'MathA_12_r'}),frozenset({'MathB_08_r'}),0.6305,0.493,0.361,0.5725614591593974,1.1613822701001975,1.0,0.05016350000000003,1.186135435992579,0.3760678314260119,0.4734426229508197,0.15692595494950173,0.6524064902287858,MathA_12_r,MathB_08_r,0.20787900253498587,7.119051225992427e-21,0.20787900253498587,0.14961090786735368,9.848020862622857e-20,True,図形,図形
frozenset({'MathB_08_r'}),frozenset({'MathA_12_r'}),0.493,0.6305,0.361,0.7322515212981744,1.1613822701001975,1.0,0.05016350000000003,1.380026515151515,0.2740770487414427,0.4734426229508197,0.2753762416730025,0.6524064902287858,MathB_08_r,MathA_12_r,0.20787900253498587,7.119051225992427e-21,0.20787900253498587,0.14961090786735368,9.848020862622857e-20,True,図形,図形
frozenset({'MathB_08_r'}),frozenset({'MathA_05_r'}),0.493,0.6565,0.361,0.7322515212981744,1.1153869326704866,1.0,0.03734550000000003,1.2829204545454544,0.20404366568866905,0.4578313253012048,0.22052844628289495,0.6410686395523622,MathB_08_r,MathA_05_r,0.15730050002179752,1.1804897781385105e-12,0.15730050002179752,0.10920136952947701,3.0147892795537346e-12,True,図形,数と計算
frozenset({'MathA_05_r'}),frozenset({'MathB_08_r'}),0.6565,0.493,0.361,0.5498857578065499,1.1153869326704866,1.0,0.03734550000000003,1.1263807106598986,0.3011648864749788,0.4578313253012048,0.11220070573284008,0.6410686395523622,MathA_05_r,MathB_08_r,0.15730050002179752,1.1804897781385105e-12,0.15730050002179752,0.10920136952947701,3.0147892795537346e-12,True,数と計算,図形
frozenset({'MathB_10_r'}),frozenset({'MathB_08_r'}),0.6005,0.493,0.334,0.556203164029975,1.1282011440770285,1.0,0.03795350000000003,1.1424146341463415,0.28443863212248865,0.4397630019749835,0.12466107303742614,0.6168439755241153,MathB_10_r,MathB_08_r,0.1549920758380872,2.535126642036998e-12,0.1549920758380872,0.12062445639610922,5.808664293841586e-12,True,数と計算,図形
frozenset({'MathB_08_r'}),frozenset({'MathB_10_r'}),0.493,0.6005,0.334,0.6774847870182557,1.1282011440770285,1.0,0.03795350000000003,1.2387012578616354,0.22412866574543236,0.4397630019749835,0.19270284610326815,0.6168439755241153,MathB_08_r,MathB_10_r,0.1549920758380872,2.535126642036998e-12,0.1549920758380872,0.12062445639610922,5.808664293841586e-12,True,図形,数と計算
frozenset({'MathB_06_r'}),frozenset({'MathB_08_r'}),0.5105,0.493,0.304,0.5954946131243879,1.2078998237817198,1.0,0.05232350000000002,1.2533825665859566,0.35161752056341067,0.4345961401000716,0.20215900024534103,0.6060637365824779,MathB_06_r,MathB_08_r,0.20936068294887908,4.2800916277422265e-21,0.20936068294887908,0.1888831687409484,6.459047365501905e-20,True,データ活用,図形
frozenset({'MathB_08_r'}),frozenset({'MathB_06_r'}),0.493,0.5105,0.304,0.6166328600405679,1.2078998237817198,1.0,0.05232350000000002,1.2768439153439155,0.3394808211356796,0.4345961401000716,0.21681891734538913,0.6060637365824779,MathB_08_r,MathB_06_r,0.20936068294887908,4.2800916277422265e-21,0.20936068294887908,0.1888831687409484,6.459047365501905e-20,True,図形,データ活用
frozenset({'MathB_09_r'}),frozenset({'MathB_08_r'}),0.5175,0.493,0.2975,0.5748792270531401,1.1660836248542397,1.0,0.042372500000000035,1.1926022727272727,0.29518874907475967,0.4172510518934081,0.16149748925668658,0.5891637514576045,MathB_09_r,MathB_08_r,0.16961053074688137,2.0353275356592755e-14,0.16961053074688137,0.15365080478560736,7.038841060821662e-14,True,数と計算,図形
frozenset({'MathB_08_r'}),frozenset({'MathB_09_r'}),0.493,0.5175,0.2975,0.603448275862069,1.1660836248542397,1.0,0.042372500000000035,1.2167391304347828,0.2809242040011273,0.4172510518934081,0.17813114168304453,0.5891637514576045,MathB_08_r,MathB_09_r,0.16961053074688137,2.0353275356592755e-14,0.16961053074688137,0.15365080478560736,7.038841060821662e-14,True,図形,数と計算
frozenset({'MathA_11_r'}),frozenset({'MathB_08_r'}),0.5005,0.493,0.286,0.5714285714285714,1.1590843233845263,1.0,0.0392535,1.1829999999999998,0.27477477477477474,0.4042402826855123,0.15469146238377002,0.5757751376412634,MathA_11_r,MathB_08_r,0.1570294681490669,1.3563763439986589e-12,0.1570294681490669,0.1476303170040243,3.396992780765335e-12,True,図形,図形
frozenset({'MathB_08_r'}),frozenset({'MathA_11_r'}),0.493,0.5005,0.286,0.5801217038539553,1.1590843233845263,1.0,0.0392535,1.1896304347826088,0.27071005917159763,0.4042402826855123,0.1594028105184292,0.5757751376412634,MathB_08_r,MathA_11_r,0.1570294681490669,1.3563763439986589e-12,0.1570294681490669,0.1476303170040243,3.396992780765335e-12,True,図形,図形
